title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Counts of Dengue hemorrhagic fever reported in BOLIVIA (PLURINATIONAL STATE OF): 1996-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BO.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BO.20927009/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BO.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BOLIVIA (PLURINATIONAL STATE OF)		null	null	null
Counts of Dengue reported in BOLIVIA (PLURINATIONAL STATE OF): 1980-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BO.38362002	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BO.38362002/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BO.38362002	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BOLIVIA (PLURINATIONAL STATE OF)		null	null	null
Counts of Dengue without warning signs reported in BOLIVIA (PLURINATIONAL STATE OF): 1980-2006	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BO.722862003	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BO.722862003/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BO.722862003	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BOLIVIA (PLURINATIONAL STATE OF)		null	null	null
Counts of Dengue hemorrhagic fever reported in BRAZIL: 1986-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BR.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BR.20927009/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BR.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BRAZIL		null	null	null
Counts of Dengue reported in BRAZIL: 1980-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BR.38362002	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BR.38362002/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BR.38362002	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BRAZIL		null	null	null
Counts of Dengue without warning signs reported in BRAZIL: 1980-2005	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BR.722862003	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BR.722862003/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BR.722862003	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BRAZIL		null	null	null
Counts of Dengue hemorrhagic fever reported in BAHAMAS: 1999-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BS.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BS.20927009/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BS.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BAHAMAS		null	null	null
Counts of Dengue reported in BAHAMAS: 1960-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BS.38362002	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BS.38362002/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BS.38362002	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BAHAMAS		null	null	null
Counts of Dengue without warning signs reported in BAHAMAS: 1960-2005	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BS.722862003	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BS.722862003/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BS.722862003	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BAHAMAS		null	null	null
Counts of Dengue reported in BHUTAN: 1985-2006	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BT.38362002	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BT.38362002/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BT.38362002	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BHUTAN		null	null	null
Counts of Dengue hemorrhagic fever reported in BELIZE: 1998-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BZ.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BZ.20927009/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BZ.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BELIZE		null	null	null
Counts of Dengue reported in BELIZE: 1978-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/BZ.38362002	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/BZ.38362002/	http://www.tycho.pitt.edu/tycho/download-page?endpoint=dataset/download/BZ.38362002	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	BELIZE		null	null	null
