title	description	dataset_identifier	disease	authors	created	modified	accessed	landing_page	access_page	format	conforms_to	license	geography	apollo_location_code	iso_3166	iso_3166_1	iso_3166_1_alpha_3	apollo_enabled	on_olympus	population_required	iri
Counts of Dengue hemorrhagic fever reported in MARSHALL ISLANDS: 2000-2005	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/MH.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/MH.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/MH.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	MARSHALL ISLANDS	https://www.iso.org/obp/ui/#iso:code:3166:MH	null	null	null	FALSE	FALSE	humans in region of MARSHALL ISLANDS; Aedes aegypti in region of MARSHALL ISLANDS; Aedes albopictus in region of MARSHALL ISLANDS; Dengue virus in region of MARSHALL ISLANDS	http://www.pitt.edu/obc/IDE_0000000873; http://www.pitt.edu/obc/IDE_0000001293; http://www.pitt.edu/obc/IDE_0000001294; http://www.pitt.edu/obc/IDE_0000001651
Counts of Dengue hemorrhagic fever reported in MARTINIQUE: 1995-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/MQ.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/MQ.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/MQ.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	MARTINIQUE	https://www.iso.org/obp/ui/#iso:code:3166:MQ	null	null	null	FALSE	FALSE	humans in region of MARTINIQUE; Aedes aegypti in region of MARTINIQUE; Aedes albopictus in region of MARTINIQUE; Dengue virus in region of MARTINIQUE	http://www.pitt.edu/obc/IDE_0000001440; http://www.pitt.edu/obc/IDE_0000001247; http://www.pitt.edu/obc/IDE_0000001248; http://www.pitt.edu/obc/IDE_0000001674
Counts of Dengue hemorrhagic fever reported in MEXICO: 1984-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/MX.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/MX.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/MX.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	MEXICO	https://www.iso.org/obp/ui/#iso:code:3166:MX	null	null	null	FALSE	FALSE	humans in region of MEXICO; Aedes aegypti in region of MEXICO; Aedes albopictus in region of MEXICO; Dengue virus in region of MEXICO	http://www.pitt.edu/obc/IDE_0000000944; http://www.pitt.edu/obc/IDE_0000001321; http://www.pitt.edu/obc/IDE_0000001322; http://www.pitt.edu/obc/IDE_0000001692
Counts of Dengue hemorrhagic fever reported in MICRONESIA (FEDERATED STATES OF): 2001-2004	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/FM.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/FM.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/FM.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	MICRONESIA (FEDERATED STATES OF)	https://www.iso.org/obp/ui/#iso:code:3166:FM	null	null	null	FALSE	FALSE	humans in region of MICRONESIA (FEDERATED STATES OF); Aedes aegypti in region of MICRONESIA (FEDERATED STATES OF); Aedes albopictus in region of MICRONESIA (FEDERATED STATES OF); Dengue virus in region of MICRONESIA (FEDERATED STATES OF)	http://www.pitt.edu/obc/IDE_0000000871; http://www.pitt.edu/obc/IDE_0000001315; http://www.pitt.edu/obc/IDE_0000001316; http://www.pitt.edu/obc/IDE_0000001836
Counts of Dengue hemorrhagic fever reported in MONGOLIA: 2004-2009	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/MN.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/MN.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/MN.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	MONGOLIA	https://www.iso.org/obp/ui/#iso:code:3166:MN	null	null	null	FALSE	FALSE	humans in region of MONGOLIA; Aedes aegypti in region of MONGOLIA; Aedes albopictus in region of MONGOLIA; Dengue virus in region of MONGOLIA	http://www.pitt.edu/obc/IDE_0000000866; http://www.pitt.edu/obc/IDE_0000001283; http://www.pitt.edu/obc/IDE_0000001284; http://www.pitt.edu/obc/IDE_0000001699
Counts of Dengue hemorrhagic fever reported in MONTSERRAT: 1999-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/MS.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/MS.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/MS.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	MONTSERRAT	https://www.iso.org/obp/ui/#iso:code:3166:MS	null	null	null	FALSE	FALSE	humans in region of MONTSERRAT; Aedes aegypti in region of MONTSERRAT; Aedes albopictus in region of MONTSERRAT; Dengue virus in region of MONTSERRAT	http://www.pitt.edu/obc/IDE_0000001448; http://www.pitt.edu/obc/IDE_0000001323; http://www.pitt.edu/obc/IDE_0000001324; http://www.pitt.edu/obc/IDE_0000001721
Counts of Dengue hemorrhagic fever reported in NAURU: 2004-2004	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/NR.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/NR.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/NR.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	NAURU	https://www.iso.org/obp/ui/#iso:code:3166:NR	null	null	null	FALSE	FALSE	humans in region of NAURU; Aedes aegypti in region of NAURU; Aedes albopictus in region of NAURU; Dengue virus in region of NAURU	http://www.pitt.edu/obc/IDE_0000000801; http://www.pitt.edu/obc/IDE_0000001249; http://www.pitt.edu/obc/IDE_0000001250; http://www.pitt.edu/obc/IDE_0000001682
Counts of Dengue hemorrhagic fever reported in NEW ZEALAND: 2004-2004	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/NZ.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/NZ.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/NZ.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	NEW ZEALAND	https://www.iso.org/obp/ui/#iso:code:3166:NZ	null	null	null	FALSE	FALSE	humans in region of NEW ZEALAND; Aedes aegypti in region of NEW ZEALAND; Aedes albopictus in region of NEW ZEALAND; Dengue virus in region of NEW ZEALAND	http://www.pitt.edu/obc/IDE_0000000947; http://www.pitt.edu/obc/IDE_0000001265; http://www.pitt.edu/obc/IDE_0000001266; http://www.pitt.edu/obc/IDE_0000001714
Counts of Dengue hemorrhagic fever reported in NICARAGUA: 1985-2012	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/NI.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/NI.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/NI.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	NICARAGUA	https://www.iso.org/obp/ui/#iso:code:3166:NI	null	null	null	FALSE	FALSE	humans in region of NICARAGUA; Aedes aegypti in region of NICARAGUA; Aedes albopictus in region of NICARAGUA; Dengue virus in region of NICARAGUA	http://www.pitt.edu/obc/IDE_0000000806; http://www.pitt.edu/obc/IDE_0000001361; http://www.pitt.edu/obc/IDE_0000001362; http://www.pitt.edu/obc/IDE_0000001722
Counts of Dengue hemorrhagic fever reported in NIUE: 2004-2009	"Project Tycho datasets contain case counts for reported disease conditions for countries around the world. The Project Tycho data curation team extracts these case counts from various reputable sources, typically from national or international health authorities, such as the US Centers for Disease Control or the World Health Organization. These original data sources include both open- and restricted-access sources. For restricted-access sources, the Project Tycho team has obtained permission for redistribution from data contributors. All datasets contain case count data that are identical to counts published in the original source and no counts have been modified in any way by the Project Tycho team. The Project Tycho team has pre-processed datasets by adding new variables, such as standard disease and location identifiers, that improve data interpretability. We also formatted the data into a standard data format.  Each Project Tycho dataset contains case counts for a specific condition (e.g. measles) and for a specific country (e.g. The United States). Case counts are reported per time interval. In addition to case counts, datasets include information about these counts (attributes), such as the location, age group, subpopulation, diagnostic certainty, place of acquisition, and the source from which we extracted case counts. One dataset can include many series of case count time intervals, such as ""US measles cases as reported by CDC"", or ""US measles cases reported by WHO"", or ""US measles cases that originated abroad"", etc.   Depending on the intended use of a dataset, we recommend a few data processing steps before analysis: - Analyze missing data: Project Tycho datasets do not include time intervals for which no case count was reported (for many datasets, time series of case counts are incomplete, due to incompleteness of source documents) and users will need to add time intervals for which no count value is available. Project Tycho datasets do include time intervals for which a case count value of zero was reported. - Separate cumulative from non-cumulative time interval series. Case count time series in Project Tycho datasets can be ""cumulative"" or ""fixed-intervals"". Cumulative case count time series consist of overlapping case count intervals starting on the same date, but ending on different dates. For example, each interval in a cumulative count time series can start on January 1st, but end on January 7th, 14th, 21st, etc. It is common practice among public health agencies to report cases for cumulative time intervals. Case count series with fixed time intervals consist of mutually exclusive time intervals that all start and end on different dates and all have identical length (day, week, month, year). Given the different nature of these two types of case count data, we indicated this with an attribute for each count value, named ""PartOfCumulativeCountSeries"".  "	10.25337/T7/ptycho.v2.0/NU.20927009	null	Willem Van Panhuis; Anne Cross; Donald Burke	2018-01-30	null	null	http://www.tycho.pitt.edu/tycho/dataset/NU.20927009/	http://www.tycho.pitt.edu/tycho/dataset/download/NU.20927009	CSV	Project Tycho Data Standard; bsg-s000718	Attribution-NonCommercial-ShareAlike 4.0 International	NIUE	https://www.iso.org/obp/ui/#iso:code:3166:NU	null	null	null	FALSE	FALSE	humans in region of NIUE; Aedes aegypti in region of NIUE; Aedes albopictus in region of NIUE; Dengue virus in region of NIUE	http://www.pitt.edu/obc/IDE_0000001486; http://www.pitt.edu/obc/IDE_0000001815; http://www.pitt.edu/obc/IDE_0000001823; http://www.pitt.edu/obc/IDE_0000001700
