title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Counts of people diagnosed with Dengue without warning signs in Honduras as reported by public health surveillance from 1978-01-01 to 2005-12-31	Counts of people diagnosed with Dengue without warning signs in Honduras as reported by the World Health Organization DengueNet Database. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:HN.722862003.v2	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/HN.722862003	csv	Tycho 2.0 format	null	Honduras	4970	HN	null	HND
Counts of people diagnosed with Dengue in Grenada as reported by public health surveillance from 1969-01-01 to 2012-12-31	Counts of people diagnosed with Dengue in Grenada as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:GD.38362002.v2	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/GD.38362002	csv	Tycho 2.0 format	null	Grenada	5061	GD	null	GRD
Counts of people diagnosed with Dengue in Saint Martin as reported by public health surveillance from 2009-01-01 to 2012-12-31	Counts of people diagnosed with Dengue in Saint Martin as reported by the Pan American Health Organization Website. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:MF.38362002.v2	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/MF.38362002	csv	Tycho 2.0 format	null	Saint Martin	6941	FR-MF	null	null
Counts of people diagnosed with Dengue in Sri Lanka as reported by public health surveillance from 1965-01-01 to 2006-12-31	Counts of people diagnosed with Dengue in Sri Lanka as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:LK.38362002.v2	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/LK.38362002	csv	Tycho 2.0 format	null	Sri Lanka	5126	LK	null	LKA
Counts of people diagnosed with Dengue without warning signs in Sri Lanka as reported by public health surveillance from 1965-01-01 to 1996-12-31	Counts of people diagnosed with Dengue without warning signs in Sri Lanka as reported by the World Health Organization DengueNet Database. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:LK.722862003.v2	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/LK.722862003	csv	Tycho 2.0 format	null	Sri Lanka	5126	LK	null	LKA
Counts of people diagnosed with Dengue hemorrhagic fever in Saint Lucia as reported by public health surveillance from 1986-01-01 to 2012-12-31	Counts of people diagnosed with Dengue hemorrhagic fever in Saint Lucia as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:LC.20927009.v2	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/LC.20927009	csv	Tycho 2.0 format	null	Saint Lucia	5017	LC	null	LCA
Counts of people diagnosed with Shigellosis in the United States as reported by public health surveillance from 1999-01-03 to 2016-07-02	Counts of people diagnosed with Shigellosis for US states and/or cities as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:US.36188001.v2	Shigellosis	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/US.36188001	csv	Tycho 2.0 format	null	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Dengue without warning signs in French Polynesia as reported by public health surveillance from 1979-01-01 to 2004-12-31	Counts of people diagnosed with Dengue without warning signs in French Polynesia as reported by the World Health Organization DengueNet Database. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:PF.722862003.v2	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/PF.722862003	csv	Tycho 2.0 format	null	French Polynesia	6128	FR-PF	null	null
Counts of people diagnosed with Dengue in Japan as reported by public health surveillance from 1999-01-01 to 2010-12-31	Counts of people diagnosed with Dengue in Japan as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:JP.38362002.v2	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/JP.38362002	csv	Tycho 2.0 format	null	Japan	5068	JP	null	JPN
Counts of people diagnosed with Dengue in British Virgin Islands as reported by public health surveillance from 1960-01-01 to 2012-12-31	Counts of people diagnosed with Dengue in British Virgin Islands as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:VG.38362002.v2	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/VG.38362002	csv	Tycho 2.0 format	null	British Virgin Islands	5013	VG	null	VGB
Counts of people diagnosed with Congenital rubella syndrome in the United States as reported by public health surveillance from 2001-12-30 to 2016-01-02	Counts of people diagnosed with Congenital rubella syndrome for US states and/or cities as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:US.1857005.v2	Congenital rubella syndrome	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/US.1857005	csv	Tycho 2.0 format	null	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Dengue in Vanuatu as reported by public health surveillance from 1979-01-01 to 2010-12-31	Counts of people diagnosed with Dengue in Vanuatu as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:VU.38362002.v2	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/VU.38362002	csv	Tycho 2.0 format	null	Vanuatu	5137	VU	null	VUT
Counts of people diagnosed with Dengue in Taiwan as reported by public health surveillance from 1998-01-01 to 2010-12-31	Counts of people diagnosed with Dengue in Taiwan as reported by the Taiwan Centers for Disease Control. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:TW.38362002.v2	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/TW.38362002	csv	Tycho 2.0 format	null	Taiwan	542914	TW	null	TWN
Counts of people diagnosed with Dengue without warning signs in Australia as reported by public health surveillance from 1979-01-01 to 2004-12-31	Counts of people diagnosed with Dengue without warning signs in Australia as reported by the World Health Organization DengueNet Database. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:AU.722862003.v2	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/AU.722862003	csv	Tycho 2.0 format	null	Australia	5079	AU	null	AUS
Counts of people diagnosed with Dengue hemorrhagic fever in Dominica as reported by public health surveillance from 1995-01-01 to 2012-12-31	Counts of people diagnosed with Dengue hemorrhagic fever in Dominica as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:DM.20927009.v2	Dengue hemorrhagic fever	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/DM.20927009	csv	Tycho 2.0 format	null	Dominica	5095	DM	null	DMA
Counts of people diagnosed with Dengue without warning signs in Singapore as reported by public health surveillance from 2005-01-01 to 2008-12-31	Counts of people diagnosed with Dengue without warning signs in Singapore as reported by the World Health Organization DengueNet Database. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:SG.722862003.v2	Dengue without warning signs	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/SG.722862003	csv	Tycho 2.0 format	null	Singapore	5166	SG	null	SGP
Counts of people diagnosed with Dengue in South Korea as reported by public health surveillance from 2000-01-01 to 2010-12-31	Counts of people diagnosed with Dengue in South Korea as reported by the World Health Organization Western Pacific Regional Office website. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:KR.38362002.v2	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/KR.38362002	csv	Tycho 2.0 format	null	South Korea	4951	KR	null	KOR
Counts of people diagnosed with Giardiasis in the United States as reported by public health surveillance from 2001-12-30 to 2016-07-02	Counts of people diagnosed with Giardiasis for US states and/or cities as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:US.58265007.v2	Giardiasis	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/US.58265007	csv	Tycho 2.0 format	null	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Tetanus in the United States as reported by public health surveillance from 1961-12-31 to 2016-07-02	Counts of people diagnosed with Tetanus for US states and/or cities as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:US.76902006.v2	Tetanus	Wilbert van Panhuis, John Grefenstette, Su Jung, Nian Chok, Anne Cross, Heather Eng, Bruce Lee, Vladimir Zadorozhny, Shawn Brown, Derek Cummings, Donald Burke	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/US.76902006	csv	Tycho 2.0 format	null	United States of America (the)	1216	US	null	USA
Counts of people diagnosed with Dengue in Nepal as reported by public health surveillance from 1985-01-01 to 2006-12-31	Counts of people diagnosed with Dengue in Nepal as reported by multiple surveillance systems. These counts have been curated by the Project Tycho data team at the University of Pittsburgh.	TYCHO:NP.38362002.v2	Dengue	Wilbert van Panhuis, Marc Choisy, Xin Xionga, Nian Choka, Pasakorn Akarasewi, Sopon Iamsirithaworn, Sai Lam, Chee Chong, Fook Lam, Bounlay Phommasak, Phengta Vongphrachanh, Khamphaphongphane Bouaphanh, Huy Rekol, Nguyen Hien, Pham Thai, Tran Duong, Jen-Hsiang Chuang, Yu-Lun Liu, Lee-Ching Ng, Yuan Shi, Enrique Tayag, Vito Roque, Lyndon Suy, Richard Jarman, Robert Gibbons, John Velasco, In-Kyu Yoon, Donald Burke, Derek Cummings	null	null	null	http://www.tycho.pitt.edu/	http://www.tycho.pitt.edu/data/NP.38362002	csv	Tycho 2.0 format	null	Nepal	5045	NP	null	NPL
