title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
2014 - ongoing, Panama, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Panama Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/75	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/75.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Panama	5074	null	null	null
2014 - ongoing, Venezuela, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Venezuela Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/89	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/89.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Venezuela	4995	null	null	null
2014 - ongoing, Sint Maarten, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Sint Maarten Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/82	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/82.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Sint Maarten	5031	null	null	null
2012, Kampong Spueu, Cambodia, Chikungunya epidemic data and knowledge	Information about the 2012, Kampong Spueu, Cambodia Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	2015-08-20	2015-10-23	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/37	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/37.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Kampong Spueu	6789	null	null	null
2014 - ongoing, Montserrat, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Montserrat Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/73	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/73.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Montserrat	5058	null	null	null
2014 - ongoing, Guyana, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Guyana Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/67	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/67.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Guyana	5169	null	null	null
2014 - ongoing, Suriname, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Suriname Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/85	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/85.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Suriname	5142	null	null	null
2014 - ongoing, United States of America, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, United States of America Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/88	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/88.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	United States of America (the)	1216	null	null	null
2006, Mayotte, France, Chikungunya epidemic data and knowledge	Information about the 2006, Mayotte, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-10-23	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/38	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/38.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Mayotte	7468	null	null	null
2014 - ongoing, Dominica, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Dominica Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/59	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/59.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Dominica	5095	null	null	null
2014 - ongoing, Colombia, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Colombia Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/55	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/55.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Colombia	5076	null	null	null
2007, Ravenna, Emilia-Romagna, Italy, Chikungunya epidemic data and knowledge	Information about the 2007, Ravenna, Emilia-Romagna, Italy Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	2015-08-06	2015-08-13	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/41	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/41.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Ravenna Province	337530	null	null	null
2014 - ongoing, Dominican Republic, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Dominican Republic Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/60	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/60.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Dominican Republic	5120	null	null	null
2014 - ongoing, British Virgin Islands, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, British Virgin Islands Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/90	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/90.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	British Virgin Islands	5013	null	null	null
2014 - 2016, Paraguay, Chikungunya epidemic data and knowledge	Information about the 2014 - 2016, Paraguay Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/76	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/76.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Paraguay	4979	null	null	null
2014 - ongoing, Martinique, France, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Martinique, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/71	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/71.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Martinique	7357	null	null	null
2014 - ongoing, Ecuador, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Ecuador Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/61	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/61.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Ecuador	5088	null	null	null
2014 - ongoing, Saint Vincent and the Grenadines, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Saint Vincent and the Grenadines Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/84	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/84.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Saint Vincent and the Grenadines	5069	null	null	null
2014 - ongoing, Turks and Caicos Islands, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Turks and Caicos Islands Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/87	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/87.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Turks and Caicos Islands	5047	null	null	null
2014 - ongoing, Belize, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Belize Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/48	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/48.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Belize	5131	null	null	null
2014 - ongoing, French Guiana, France, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, French Guiana, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/63	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/63.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	French Guiana	5873	null	null	null
2014 - ongoing, Puerto Rico, United States of America, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Puerto Rico, United States of America Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/78	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/78.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Puerto Rico	1607	null	null	null
2014 - ongoing, Cuba, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Cuba Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/57	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/57.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Cuba	5183	null	null	null
2005 - 2006, Réunion, Chikungunya epidemic data and knowledge	Information about the 2005 - 2006, Réunion Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-10-23	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/39	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/39.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Réunion	5035	null	null	null
2014 - ongoing, Chile, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Chile Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/54	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/54.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Chile	4956	null	null	null
2014 - ongoing, Saint Kitts and Nevis, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Saint Kitts and Nevis Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/80	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/80.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Saint Kitts and Nevis	5148	null	null	null
2014 - ongoing, Curacao, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Curacao Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/58	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/58.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Curacao	5189	null	null	null
2014 - ongoing, Honduras, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Honduras Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/69	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/69.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Honduras	4970	null	null	null
2014 - ongoing, Barbados, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Barbados Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/47	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/47.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Barbados	5135	null	null	null
2014 - ongoing, Bolivia, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Bolivia Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/50	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/50.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Bolivia	4963	null	null	null
2014 - ongoing, Antigua and Barbuda, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Antigua and Barbuda Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/43	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/43.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Antigua and Barbuda	5097	null	null	null
2014 - ongoing, Saint Lucia, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Saint Lucia Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/81	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/81.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Saint Lucia	5017	null	null	null
2014 - ongoing, Haiti, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Haiti Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/68	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/68.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Haiti	4989	null	null	null
2014 - ongoing, Saint Martin, France, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Saint Martin, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/83	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/83.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Saint Martin	6941	null	null	null
2014 - ongoing, Virgin Islands, United States of America, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Virgin Islands, United States of America Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/91	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/91.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Virgin Islands	1604	null	null	null
1952, Newala District,  United Republic of Tanzania, Chikungunya epidemic data and knowledge	Information about the 1952, Newala District,  United Republic of Tanzania Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	2015-09-17	2015-10-23	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/40	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/40.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Makonde plateau and lowland	288524	null	null	null
2014 - ongoing, Guatemala, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Guatemala Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/66	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/66.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Guatemala	5018	null	null	null
2014 - ongoing, Mexico, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Mexico Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/72	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/72.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Mexico	5178	null	null	null
2014 - ongoing, Bahamas, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Bahamas Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/46	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/46.xml?view=true	xml, json	Apollo XSD; bsg-s000701	null	Bahamas	5173	null	null	null
