title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
2014 - ongoing, Venezuela, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Venezuela Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/89	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/89.xml?view=true	xml, json	Apollo XSD	null	Venezuela	4995	VE	null	VEN
2014 - ongoing, Sint Maarten, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Sint Maarten Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/82	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/82.xml?view=true	xml, json	Apollo XSD	null	Sint Maarten	5031	SX	null	SXM
2012, Kampong Spueu, Cambodia, Chikungunya epidemic data and knowledge	Information about the 2012, Kampong Spueu, Cambodia Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	2015-08-20	2015-10-23	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/37	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/37.xml?view=true	xml, json	Apollo XSD	null	Kampong Spueu	6789	KH-5	null	null
2014 - ongoing, Montserrat, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Montserrat Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/73	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/73.xml?view=true	xml, json	Apollo XSD	null	Montserrat	5058	MS	null	MSR
2014 - ongoing, Guyana, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Guyana Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/67	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/67.xml?view=true	xml, json	Apollo XSD	null	Guyana	5169	GY	null	GUY
2014 - ongoing, Suriname, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Suriname Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/85	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/85.xml?view=true	xml, json	Apollo XSD	null	Suriname	5142	SR	null	SUR
2006, Mayotte, France, Chikungunya epidemic data and knowledge	Information about the 2006, Mayotte, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-10-23	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/38	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/38.xml?view=true	xml, json	Apollo XSD	null	Mayotte	7468	FR-YT	null	null
2014 - ongoing, Dominica, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Dominica Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/59	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/59.xml?view=true	xml, json	Apollo XSD	null	Dominica	5095	DM	null	DMA
2014 - ongoing, United States of America, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, United States of America Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/88	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/88.xml?view=true	xml, json	Apollo XSD	null	United States of America (the)	1216	US	null	USA
2014 - ongoing, Colombia, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Colombia Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/55	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/55.xml?view=true	xml, json	Apollo XSD	null	Colombia	5076	CO	null	COL
2007, Ravenna, Emilia-Romagna, Italy, Chikungunya epidemic data and knowledge	Information about the 2007, Ravenna, Emilia-Romagna, Italy Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	2015-08-06	2015-08-13	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/41	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/41.xml?view=true	xml, json	Apollo XSD	null	Ravenna Province	337530	null	null	null
2014 - ongoing, Dominican Republic, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Dominican Republic Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/60	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/60.xml?view=true	xml, json	Apollo XSD	null	Dominican Republic	5120	DO	null	DOM
2014 - 2016, Paraguay, Chikungunya epidemic data and knowledge	Information about the 2014 - 2016, Paraguay Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/76	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/76.xml?view=true	xml, json	Apollo XSD	null	Paraguay	4979	PY	null	PRY
2014 - ongoing, Martinique, France, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Martinique, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/71	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/71.xml?view=true	xml, json	Apollo XSD	null	Martinique	7357	FR-MQ	null	null
2014 - ongoing, Ecuador, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Ecuador Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/61	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/61.xml?view=true	xml, json	Apollo XSD	null	Ecuador	5088	EC	null	ECU
2014 - ongoing, Saint Vincent and the Grenadines, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Saint Vincent and the Grenadines Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/84	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/84.xml?view=true	xml, json	Apollo XSD	null	Saint Vincent and the Grenadines	5069	VC	null	VCT
2014 - ongoing, Turks and Caicos Islands, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Turks and Caicos Islands Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/87	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/87.xml?view=true	xml, json	Apollo XSD	null	Turks and Caicos Islands	5047	TC	null	TCA
2014 - ongoing, French Guiana, France, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, French Guiana, France Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/63	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/63.xml?view=true	xml, json	Apollo XSD	null	French Guiana	5873	FR-GF	null	null
2014 - ongoing, Cuba, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Cuba Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/57	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/57.xml?view=true	xml, json	Apollo XSD	null	Cuba	5183	CU	null	CUB
2005 - 2006, Réunion, Chikungunya epidemic data and knowledge	Information about the 2005 - 2006, Réunion Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-10-23	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/39	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/39.xml?view=true	xml, json	Apollo XSD	null	Réunion	5035	RE	null	REU
2014 - ongoing, Saint Kitts and Nevis, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Saint Kitts and Nevis Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/80	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/80.xml?view=true	xml, json	Apollo XSD	null	Saint Kitts and Nevis	5148	KN	null	KNA
2014 - ongoing, Honduras, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Honduras Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/69	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/69.xml?view=true	xml, json	Apollo XSD	null	Honduras	4970	HN	null	HND
2014 - ongoing, Barbados, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Barbados Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/47	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/47.xml?view=true	xml, json	Apollo XSD	null	Barbados	5135	BB	null	BRB
2014 - ongoing, Belize, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Belize Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/48	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/48.xml?view=true	xml, json	Apollo XSD	null	Belize	5131	BZ	null	BLZ
2014 - ongoing, Puerto Rico, United States of America, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Puerto Rico, United States of America Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/78	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/78.xml?view=true	xml, json	Apollo XSD	null	Puerto Rico	1607	US-PR	null	null
2014 - ongoing, Bolivia, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Bolivia Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/50	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/50.xml?view=true	xml, json	Apollo XSD	null	Bolivia	4963	BO	null	BOL
2014 - ongoing, Haiti, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Haiti Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/68	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/68.xml?view=true	xml, json	Apollo XSD	null	Haiti	4989	HT	null	HTI
2014 - ongoing, Virgin Islands, United States of America, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Virgin Islands, United States of America Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/91	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/91.xml?view=true	xml, json	Apollo XSD	null	Virgin Islands	1604	US-VI	null	null
1952, Newala District,  United Republic of Tanzania, Chikungunya epidemic data and knowledge	Information about the 1952, Newala District,  United Republic of Tanzania Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	2015-09-17	2015-10-23	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/40	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/40.xml?view=true	xml, json	Apollo XSD	null	Makonde plateau and lowland	288524	null	null	null
2014 - ongoing, Guatemala, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Guatemala Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/66	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/66.xml?view=true	xml, json	Apollo XSD	null	Guatemala	5018	GT	null	GTM
2014 - ongoing, Mexico, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Mexico Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/72	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/72.xml?view=true	xml, json	Apollo XSD	null	Mexico	5178	MX	null	MEX
2014 - ongoing, Bahamas, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Bahamas Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/46	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/46.xml?view=true	xml, json	Apollo XSD	null	Bahamas	5173	BS	null	BHS
2014 - ongoing, Grenada, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Grenada Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/64	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/64.xml?view=true	xml, json	Apollo XSD	null	Grenada	5061	GD	null	GRD
2014 - ongoing, Jamaica, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Jamaica Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/70	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/70.xml?view=true	xml, json	Apollo XSD	null	Jamaica	4999	JM	null	JAM
2014 - ongoing, Argentina, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Argentina Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/44	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/44.xml?view=true	xml, json	Apollo XSD	null	Argentina	4977	AR	null	ARG
2014 - ongoing, British Virgin Islands, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, British Virgin Islands Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/90	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/90.xml?view=true	xml, json	Apollo XSD	null	British Virgin Islands	5013	VG	null	VGB
2014 - ongoing, Chile, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Chile Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/54	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/54.xml?view=true	xml, json	Apollo XSD	null	Chile	4956	CL	null	CHL
2014 - ongoing, Curacao, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Curacao Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/58	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/58.xml?view=true	xml, json	Apollo XSD	null	Curacao	5189	CW	null	CUW
2014 - ongoing, Antigua and Barbuda, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Antigua and Barbuda Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/43	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/43.xml?view=true	xml, json	Apollo XSD	null	Antigua and Barbuda	5097	AG	null	ATG
2014 - ongoing, Saint Lucia, Chikungunya epidemic data and knowledge	Information about the 2014 - ongoing, Saint Lucia Chikungunya epidemic curated from multiple publications and reports. The information is represented in machine-interpretable Apollo-XSD format. The terminology is defined by the Apollo-SV ontology and standard identifiers.	identifier will be created at time of release	null	Wilbert van Panhuis	null	2015-03-21	null	http://epimodels.org/apolloLibraryViewer-4.0.1/main/epidemic/81	http://epimodels.org/apolloLibraryViewer-4.0.1/epidemic/81.xml?view=true	xml, json	Apollo XSD	null	Saint Lucia	5017	LC	null	LCA
