title	description	datasetIdentifier	disease	authors	created	modified	accessed	landingPage	accessPage	format	conformsTo	license	geography	apolloLocationCode	ISO_3166	ISO_3166-1	ISO_3166-1_alpha-3
Austria Synthetic Ecosystem	Austria synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574031	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000054	https://zenodo.org/record/574031/files/aut.tar.gz	null	SPEW.IPUMS format	null	Austria	4964	AT	null	AUT
Egypt Synthetic Ecosystem	Egypt synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574048	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000071	https://zenodo.org/record/574048/files/egy.tar.gz	null	SPEW.IPUMS format	null	Egypt	4992	EG	null	EGY
Nevada Synthetic Ecosystem	Nevada synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574006	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000029	https://zenodo.org/record/574006/files/32.tar.gz	null	SPEW.US format	null	Nevada	1591	US-NV	null	null
Uganda Synthetic Ecosystem	Uganda synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574093	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000116	https://zenodo.org/record/574093/files/uga.tar.gz	null	SPEW.IPUMS format	null	Uganda	39	UG	null	UGA
Brazil Synthetic Ecosystem	Brazil synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574036	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000059	https://zenodo.org/record/574036/files/bra.tar.gz	null	SPEW.IPUMS format	null	Brazil	5000	BR	null	BRA
Iowa Synthetic Ecosystem	Iowa synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.573993	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000016	https://zenodo.org/record/573993/files/19.tar.gz	null	SPEW.US format	null	Iowa	1584	US-IA	null	null
China Synthetic Ecosystem	China synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574040	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000063	https://zenodo.org/record/574040/files/chn.tar.gz	null	SPEW.IPUMS format	null	China	5043	CN	null	CHN
Peru Synthetic Ecosystem	Peru synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574079	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000102	https://zenodo.org/record/574079/files/per.tar.gz	null	SPEW.IPUMS format	null	Peru	5141	PE	null	PER
New Jersey Synthetic Ecosystem	New Jersey synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574008	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000031	https://zenodo.org/record/574008/files/34.tar.gz	null	SPEW.US format	null	New Jersey	1592	US-NJ	null	null
Israel Synthetic Ecosystem	Israel synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574060	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000083	https://zenodo.org/record/574060/files/isr.tar.gz	null	SPEW.IPUMS format	null	Israel	5188	IL	null	ISR
New Hampshire Synthetic Ecosystem	New Hampshire synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574007	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000030	https://zenodo.org/record/574007/files/33.tar.gz	null	SPEW.US format	null	New Hampshire	1605	US-NH	null	null
Connecticut Synthetic Ecosystem	Connecticut synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.573984	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000007	https://zenodo.org/record/573984/files/09.tar.gz	null	SPEW.US format	null	Connecticut	1579	US-CT	null	null
Idaho Synthetic Ecosystem	Idaho synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.573990	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000013	https://zenodo.org/record/573990/files/16.tar.gz	null	SPEW.US format	null	Idaho	1582	US-ID	null	null
Arkansas Synthetic Ecosystem	Arkansas synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.573981	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000004	https://zenodo.org/record/573981/files/05.tar.gz	null	SPEW.US format	null	Arkansas	1577	US-AR	null	null
New York Synthetic Ecosystem	New York synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574010	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000033	https://zenodo.org/record/574010/files/36.tar.gz	null	SPEW.US format	null	New York	1623	US-NY	null	null
Hungary Synthetic Ecosystem	Hungary synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574056	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000079	https://zenodo.org/record/574056/files/hun.tar.gz	null	SPEW.IPUMS format	null	Hungary	5082	HU	null	HUN
Washington Synthetic Ecosystem	Washington synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574025	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000048	https://zenodo.org/record/574025/files/53.tar.gz	null	SPEW.US format	null	Washington	1627	US-WA	null	null
Mississippi Synthetic Ecosystem	Mississippi synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574002	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000025	https://zenodo.org/record/574002/files/28.tar.gz	null	SPEW.US format	null	Mississippi	1620	US-MS	null	null
Philippines Synthetic Ecosystem	Philippines synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574080	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000103	https://zenodo.org/record/574080/files/phl.tar.gz	null	SPEW.IPUMS format	null	Philippines	5163	PH	null	PHL
Morocco Synthetic Ecosystem	Morocco synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574067	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000090	https://zenodo.org/record/574067/files/mar.tar.gz	null	SPEW.IPUMS format	null	Morocco	5049	MA	null	MAR
Kansas Synthetic Ecosystem	Kansas synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.573994	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000017	https://zenodo.org/record/573994/files/20.tar.gz	null	SPEW.US format	null	Kansas	1585	US-KS	null	null
Ukraine Synthetic Ecosystem	Ukraine synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574094	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000117	https://zenodo.org/record/574094/files/ukr.tar.gz	null	SPEW.IPUMS format	null	Ukraine	4958	UA	null	UKR
South Carolina Synthetic Ecosystem	South Carolina synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574018	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000041	https://zenodo.org/record/574018/files/45.tar.gz	null	SPEW.US format	null	South Carolina	1597	US-SC	null	null
South Dakota Synthetic Ecosystem	South Dakota synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574019	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000042	https://zenodo.org/record/574019/files/46.tar.gz	null	SPEW.US format	null	South Dakota	1598	US-SD	null	null
New Mexico Synthetic Ecosystem	New Mexico synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574009	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000032	https://zenodo.org/record/574009/files/35.tar.gz	null	SPEW.US format	null	New Mexico	1622	US-NM	null	null
United States of America (the) Synthetic Ecosystem	United States of America (the) synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574096	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000119	https://zenodo.org/record/574096/files/northern_america.tar.gz	null	SPEW.IPUMS format	null	United States of America (the)	1216	US	null	USA
Dominican Republic Synthetic Ecosystem	Dominican Republic synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574046	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000069	https://zenodo.org/record/574046/files/dom.tar.gz	null	SPEW.IPUMS format	null	Dominican Republic	5120	DO	null	DOM
India Synthetic Ecosystem	India synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574058	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000081	https://zenodo.org/record/574058/files/ind.tar.gz	null	SPEW.IPUMS format	null	India	5180	IN	null	IND
Switzerland Synthetic Ecosystem	Switzerland synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574038	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000061	https://zenodo.org/record/574038/files/che.tar.gz	null	SPEW.IPUMS format	null	Switzerland	5176	CH	null	CHE
Montana Synthetic Ecosystem	Montana synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574004	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000027	https://zenodo.org/record/574004/files/30.tar.gz	null	SPEW.US format	null	Montana	1590	US-MT	null	null
Liberia Synthetic Ecosystem	Liberia synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574066	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000089	https://zenodo.org/record/574066/files/lbr.tar.gz	null	SPEW.IPUMS format	null	Liberia	1130	LR	null	LBR
Burkina Faso Synthetic Ecosystem	Burkina Faso synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574032	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000055	https://zenodo.org/record/574032/files/bfa.tar.gz	null	SPEW.IPUMS format	null	Burkina Faso	5050	BF	null	BFA
Oregon Synthetic Ecosystem	Oregon synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574015	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000038	https://zenodo.org/record/574015/files/41.tar.gz	null	SPEW.US format	null	Oregon	1624	US-OR	null	null
Jordan Synthetic Ecosystem	Jordan synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574063	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000086	https://zenodo.org/record/574063/files/jor.tar.gz	null	SPEW.IPUMS format	null	Jordan	4993	JO	null	JOR
Kenya Synthetic Ecosystem	Kenya synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574064	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000087	https://zenodo.org/record/574064/files/ken.tar.gz	null	SPEW.IPUMS format	null	Kenya	5190	KE	null	KEN
Minnesota Synthetic Ecosystem	Minnesota synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574001	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000024	https://zenodo.org/record/574001/files/27.tar.gz	null	SPEW.US format	null	Minnesota	1588	US-MN	null	null
Panama Synthetic Ecosystem	Panama synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574078	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000101	https://zenodo.org/record/574078/files/pan.tar.gz	null	SPEW.IPUMS format	null	Panama	5074	PA	null	PAN
Delaware Synthetic Ecosystem	Delaware synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.573985	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000008	https://zenodo.org/record/573985/files/10.tar.gz	null	SPEW.US format	null	Delaware	1614	US-DE	null	null
Mozambique Synthetic Ecosystem	Mozambique synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574071	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000094	https://zenodo.org/record/574071/files/moz.tar.gz	null	SPEW.IPUMS format	null	Mozambique	4953	MZ	null	MOZ
Germany Synthetic Ecosystem	Germany synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574045	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000068	https://zenodo.org/record/574045/files/deu.tar.gz	null	SPEW.IPUMS format	null	Germany	5029	DE	null	DEU
Alabama Synthetic Ecosystem	Alabama synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.573978	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000001	https://zenodo.org/record/573978/files/01.tar.gz	null	SPEW.US format	null	Alabama	1611	US-AL	null	null
Florida Synthetic Ecosystem	Florida synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.573987	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000010	https://zenodo.org/record/573987/files/12.tar.gz	null	SPEW.US format	null	Florida	1608	US-FL	null	null
Slovenia Synthetic Ecosystem	Slovenia synthetic ecosystem dataset consisting of tables for persons and households. This dataset was created by the SPEW R Package using the following input data sources: GeoHive counts and IPUMS-I shapefiles and microdata.	https://doi.org/10.5281/zenodo.574089	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000112	https://zenodo.org/record/574089/files/svn.tar.gz	null	SPEW.IPUMS format	null	Slovenia	5084	SI	null	SVN
North Carolina Synthetic Ecosystem	North Carolina synthetic population dataset consisting of tables for persons, households, schools, and workplaces.  This dataset was created by the SPEW program from 2010 ACS SF 5-Year counts;  2010 US TIGER Roads; ACS PUMS 1-Year micro data; 2013 and 2011 NCES schools; and 2009 ESRI workplaces.	https://doi.org/10.5281/zenodo.574011	null	Lee Richardson, Shannon Gallagher, Samuel Ventura, Bill Eddy	2016-11-05	null	null	http://w3id.org/spew/0000034	https://zenodo.org/record/574011/files/37.tar.gz	null	SPEW.US format	null	North Carolina	1631	US-NC	null	null
